house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,Grid_year,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2025,2025,1114.0492566357589,3714.36462221792,0.3881651097434477,69.56281273409415,0.06244141569122548,3.334111665254978,545.5916776985082,0,0,0,0,C0,5,1711.29,325.2136364,1343.693778,3380.197414,113.0762903,110.2336872,555.978064,1914.861748,69.56281273409415,160.96178161904763,5.384585252380952,5.2492232,26.475145904761906,91.18389276190476,1114.0492566357589,0.3881651097434477
Mass,H1,Ideal,AK,Hhigh,R,NA,NA,7,NA,NA,2025,2025,538.9339900224929,538.9339900224929,0.3761352393446763,42.676221643295534,0.07918636128612783,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,833.780793,34.39267655,4.221680447,40.8013688,0,42.676221643295534,39.70384728571429,1.6377465023809523,0.20103240223809524,1.9429223238095237,0,538.9339900224929,0.3761352393446763
Mass,H1,Ideal,AK,Hhigh,Rb,NA,NA,2,NA,NA,2025,2025,86.39709664817063,86.39709664817063,0.04656780741319734,7.514921658258494,0.08698118281521691,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,260.6117315,10.46295479,1.367578355,12.42365061,0,7.514921658258494,12.410082452380953,0.49823594238095237,0.06512277880952382,0.5916024099999999,0,86.39709664817063,0.04656780741319734
Mass,H1,Ideal,AK,Hhigh,Rl,NA,NA,5,NA,NA,2025,2025,452.53689337432246,452.53689337432246,0.3295674319314789,35.16129998503704,0.077698195439621,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,573.1690614,23.92972175,2.854102092,28.37771819,0,35.16129998503704,27.29376482857143,1.1395105595238095,0.13590962342857144,1.3513199138095238,0,452.53689337432246,0.3295674319314789
Mass,H1,Ideal,AK,Hlow,HP,NA,NA,NA,6.5,NA,2025,2025,135.95499194893856,538.9339900224929,0.08390642141925954,19.785716541056757,0.1455313722388936,3.964061799399787,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,1215.547618,27.44847036,76.31200903,241.3279934,1264.174085,19.785716541056757,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,135.95499194893856,0.08390642141925954
Mass,H1,Ideal,AK,Hlow,HPl,NA,NA,NA,4.5,NA,2025,2025,120.44872220910057,452.53689337432246,0.0784021313755348,17.044596562028026,0.14150915218874952,3.7570916907587657,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,793.8182066,16.69170212,44.5649502,147.322111,615.6446734,17.044596562028026,37.800866980952385,0.7948429580952381,2.1221404857142856,7.015338619047619,29.31641301904762,120.44872220910057,0.0784021313755348
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,2025,927.2784077653964,3069.426833331161,0.316810450753945,88.98871145683202,0.09596763033799267,3.3101459147830528,861.6763056383284,0,0,0,0,C0,5,1711.29,639.5454545,1343.693778,3694.529233,120.3758619,110.2336872,694.3871549,1914.861748,88.98871145683202,175.9299634761905,5.7321839,5.2492232,33.0660549952381,91.18389276190476,927.2784077653964,0.316810450753945
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,2025,1065.3880246970411,3539.51066666424,0.36005155639949876,98.2858954040087,0.09225361382483883,3.3222737487318317,852.3934212838758,0,0,0,0,C0,5,1711.29,639.5454545,1343.693778,3694.529233,120.3758619,110.2336872,694.3871549,1914.861748,98.2858954040087,175.9299634761905,5.7321839,5.2492232,33.0660549952381,91.18389276190476,1065.3880246970411,0.36005155639949876
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,2025,1205.195896351576,4011.1351555516258,0.4049965622972155,108.73143533153215,0.09021888944418822,3.3282018032871807,845.8121611033579,0,0,0,0,C0,5,1711.29,639.5454545,1343.693778,3694.529233,120.3758619,110.2336872,694.3871549,1914.861748,108.73143533153215,175.9299634761905,5.7321839,5.2492232,33.0660549952381,91.18389276190476,1205.195896351576,0.4049965622972155
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2025,2025,808.8276840672446,2532.575,0.2763711309010709,80.01908352147879,0.09893217689965483,3.1311675526049942,320.22305682422194,627.4657308303191,129,-534.5544531223122,89,C0,9,1869.654706,0,1343.693778,3213.348484,111.7001728,108.6154548,484.7662779,2002.420748,80.01908352147879,153.01659447619048,5.3190558476190475,5.172164514285714,23.08410847142857,95.35336895238095,808.8276840672446,0.2763711309010709
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2025,2025,950.2083311285494,3008.858333333333,0.290614174031538,89.2940126989608,0.09397308966225072,3.1665248922410028,318.01778936877133,1234.5362306686873,182,-458.6164410294224,97,C0,9,1869.654706,0,1343.693778,3213.348484,111.7001728,108.6154548,484.7662779,2002.420748,89.2940126989608,153.01659447619048,5.3190558476190475,5.172164514285714,23.08410847142857,95.35336895238095,950.2083311285494,0.290614174031538
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2025,2025,1097.8573861346918,3486.4166666666665,0.3969162518216667,100.43683734717833,0.09148441192420607,3.1756553362013196,316.83333573398926,1877.035863945541,264,-597.7100087609194,121,C0,9,1869.654706,0,1343.693778,3213.348484,111.7001728,108.6154548,484.7662779,2002.420748,100.43683734717833,153.01659447619048,5.3190558476190475,5.172164514285714,23.08410847142857,95.35336895238095,1097.8573861346918,0.3969162518216667
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,5,500,2025,2025,834.5999310476572,2765.215655553599,0.2874342419013126,80.74165781596025,0.09674294810281953,3.3132229619076017,554.3755519846553,0,0,0,0,C0,5,1711.29,325.2136364,1343.693778,3380.197414,113.0762903,110.2336872,555.978064,1914.861748,80.74165781596025,160.96178161904763,5.384585252380952,5.2492232,26.475145904761906,91.18389276190476,834.5999310476572,0.2874342419013126
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,5,500,2025,2025,973.448063575543,3239.093111108693,0.32596177119671016,89.80479323635528,0.09225432418705112,3.327443170631289,548.8548898114417,0,0,0,0,C0,5,1711.29,325.2136364,1343.693778,3380.197414,113.0762903,110.2336872,555.978064,1914.861748,89.80479323635528,160.96178161904763,5.384585252380952,5.2492232,26.475145904761906,91.18389276190476,973.448063575543,0.32596177119671016
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,5,500,2025,2025,1114.0492566357589,3714.36462221792,0.3734589670336131,100.13930482858636,0.08988768156534674,3.334111665254978,545.5916776985082,0,0,0,0,C0,5,1711.29,325.2136364,1343.693778,3380.197414,113.0762903,110.2336872,555.978064,1914.861748,100.13930482858636,160.96178161904763,5.384585252380952,5.2492232,26.475145904761906,91.18389276190476,1114.0492566357589,0.3734589670336131
Mass,H1,Ideal,AK,Hlow,R,NA,NA,7,NA,NA,2025,2025,538.9339900224929,538.9339900224929,0.34131224295988527,78.10711716082638,0.144928912643952,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,833.780793,34.39267655,4.221680447,40.8013688,0,78.10711716082638,39.70384728571429,1.6377465023809523,0.20103240223809524,1.9429223238095237,0,538.9339900224929,0.34131224295988527
Mass,H1,Ideal,AK,Hlow,Rb,NA,NA,2,NA,NA,2025,2025,86.39709664817063,86.39709664817063,0.03908123782149499,14.426242250846837,0.1669760074183268,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,260.6117315,10.46295479,1.367578355,12.42365061,0,14.426242250846837,12.410082452380953,0.49823594238095237,0.06512277880952382,0.5916024099999999,0,86.39709664817063,0.03908123782149499
Mass,H1,Ideal,AK,Hlow,Rl,NA,NA,5,NA,NA,2025,2025,452.53689337432246,452.53689337432246,0.30223100513839024,63.68087490997954,0.14071974206378127,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,573.1690614,23.92972175,2.854102092,28.37771819,0,63.68087490997954,27.29376482857143,1.1395105595238095,0.13590962342857144,1.3513199138095238,0,452.53689337432246,0.30223100513839024
Mass,H1,Ideal,CH,Hhigh,HP,NA,NA,NA,8,NA,2025,2025,584.3428323936963,1918.6507080288188,0.3636094843690547,49.15603335049923,0.08412190691060065,3.2834332889295084,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,1248.729155,28.28269202,81.11150315,246.4902634,1275.71918,49.15603335049923,59.46329309523809,1.346794858095238,3.862452530952381,11.737631590476191,60.74853238095238,584.3428323936963,0.3636094843690547
Mass,H1,Ideal,CH,Hhigh,HPl,NA,NA,NA,5,NA,2025,2025,379.1447510833203,1250.165598278432,0.27227904300437333,31.3076914195813,0.08257450836422411,3.297330622951701,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,826.9997437,17.52592378,49.36444433,152.484381,627.1897679,31.3076914195813,39.38094017619047,0.834567799047619,2.350687825238095,7.261161,29.866179423809523,379.1447510833203,0.27227904300437333
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,2025,1617.2365700087062,4561.500325556299,0.7255095553725079,118.00388846648968,0.07296637403262185,2.8205522989946625,974.1031087309328,0,0,0,0,C0,5,1711.29,639.5454545,1510.910068,3861.745522,124.0935889,112.3224035,717.9529673,2096.290777,118.00388846648968,183.8926439047619,5.909218519047619,5.348685880952381,34.18823653809524,99.82337033333334,1617.2365700087062,0.7255095553725079
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,2025,1767.192749724284,5033.442435278716,0.7329482479469921,127.4430350996058,0.07211609210115273,2.84827019353946,966.6977832369798,0,0,0,0,C0,5,1711.29,639.5454545,1510.910068,3861.745522,124.0935889,112.3224035,717.9529673,2096.290777,127.4430350996058,183.8926439047619,5.909218519047619,5.348685880952381,34.18823653809524,99.82337033333334,1767.192749724284,0.7329482479469921
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,2025,1917.284448064167,5506.922866666166,0.8138090369879363,137.3543014567626,0.0716400227391641,2.872251361672685,961.993412950604,0,0,0,0,C0,5,1711.29,639.5454545,1510.910068,3861.745522,124.0935889,112.3224035,717.9529673,2096.290777,137.3543014567626,183.8926439047619,5.909218519047619,5.348685880952381,34.18823653809524,99.82337033333334,1917.284448064167,0.8138090369879363
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2025,2025,1360.5167985966402,3957.1882666666666,0.6300843940633367,100.83299843545488,0.07411374746674435,2.908591992945966,364.78329361299205,218.40922026309576,65,-447.7885426567067,101,C0,12,1988.428235,0,1510.910068,3499.338303,120.0505326,118.0814058,553.0027961,2249.519027,100.83299843545488,166.63515728571429,5.716692028571428,5.622924085714286,26.333466480952378,107.11995366666666,1360.5167985966402,0.6300843940633367
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2025,2025,1494.5774338692925,4434.5396,0.6221390165918398,108.95595294038394,0.0729008417170526,2.9670858795984074,363.1925187873685,625.351350672807,106,-375.0605195768318,110,C0,12,1988.428235,0,1510.910068,3499.338303,120.0505326,118.0814058,553.0027961,2249.519027,108.95595294038394,166.63515728571429,5.716692028571428,5.622924085714286,26.333466480952378,107.11995366666666,1494.5774338692925,0.6221390165918398
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2025,2025,1634.9273540150357,4913.038799999999,0.7472441152133473,117.89801930424753,0.07211208437776451,3.0050502170231694,362.2269961546847,673.9339137267946,129,-783.1027702615744,194,C0,12,1988.428235,0,1510.910068,3499.338303,120.0505326,118.0814058,553.0027961,2249.519027,117.89801930424753,166.63515728571429,5.716692028571428,5.622924085714286,26.333466480952378,107.11995366666666,1634.9273540150357,0.7472441152133473
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2025,2025,1448.517068848386,4220.4,0.6388221120755284,104.65111656258166,0.0722470717212759,2.91360046130167,629.9121467584868,0,0,0,0,C0,6,1750.881176,325.2136364,1510.910068,3587.004881,118.3382283,114.7814817,594.4341117,2118.180527,104.65111656258166,170.80975623809522,5.635153728571429,5.4657848428571425,28.306386271428572,100.86573938095238,1448.517068848386,0.6388221120755284
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2025,2025,1596.211127699795,4695.6,0.6588773589445756,113.56786428078092,0.07114839779649751,2.941716116693504,625.7135285713999,0,0,0,0,C0,6,1750.881176,325.2136364,1510.910068,3587.004881,118.3382283,114.7814817,594.4341117,2118.180527,113.56786428078092,170.80975623809522,5.635153728571429,5.4657848428571425,28.306386271428572,100.86573938095238,1596.211127699795,0.6588773589445756
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2025,2025,1749.3599444098772,5171.8,0.7406319483228873,123.20900094351704,0.07043090322105204,2.956395575722775,623.3202958199718,0,0,0,0,C0,6,1750.881176,325.2136364,1510.910068,3587.004881,118.3382283,114.7814817,594.4341117,2118.180527,123.20900094351704,170.80975623809522,5.635153728571429,5.4657848428571425,28.306386271428572,100.86573938095238,1749.3599444098772,0.7406319483228873
Mass,H1,Ideal,CH,Hhigh,R,NA,NA,8.5,NA,NA,2025,2025,1918.6507080288188,1918.6507080288188,1.191270646505492,158.31670231089885,0.08251460343897096,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,911.6991905,38.89839479,4.400098522,46.09699423,0,158.31670231089885,43.41424716666667,1.8523045138095238,0.20952850104761905,2.195094963333333,0,1918.6507080288188,1.191270646505492
Mass,H1,Ideal,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,2025,2025,668.4851097503869,668.4851097503869,0.31973442449800554,57.41229642002375,0.08588418138657056,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,338.5301291,14.96867304,1.545996429,17.71927605,0,57.41229642002375,16.12048233809524,0.7127939542857143,0.07361887757142857,0.8437750500000001,0,668.4851097503869,0.31973442449800554
Mass,H1,Ideal,CH,Hhigh,Rl,NA,NA,5,NA,NA,2025,2025,1250.165598278432,1250.165598278432,0.8715362220074864,100.90440589087504,0.08071283198788039,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,573.1690614,23.92972175,2.854102092,28.37771819,0,100.90440589087504,27.29376482857143,1.1395105595238095,0.13590962342857144,1.3513199138095238,0,1250.165598278432,0.8715362220074864
Mass,H1,Ideal,CH,Hlow,HP,NA,NA,NA,8,NA,2025,2025,584.3428323936963,1918.6507080288188,0.34918413585503827,82.56860711445344,0.14130165125192037,3.2834332889295084,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,1248.729155,28.28269202,81.11150315,246.4902634,1275.71918,82.56860711445344,59.46329309523809,1.346794858095238,3.862452530952381,11.737631590476191,60.74853238095238,584.3428323936963,0.34918413585503827
Mass,H1,Ideal,CH,Hlow,HPl,NA,NA,NA,5,NA,2025,2025,379.1447510833203,1250.165598278432,0.26557872928099335,50.7493040655248,0.13385205497509897,3.297330622951701,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,826.9997437,17.52592378,49.36444433,152.484381,627.1897679,50.7493040655248,39.38094017619047,0.834567799047619,2.350687825238095,7.261161,29.866179423809523,379.1447510833203,0.26557872928099335
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,2025,1617.2365700087062,4561.500325556299,0.6936323934080307,183.72916733046193,0.1136068592175558,2.8205522989946625,974.1031087309328,0,0,0,0,C0,5,1711.29,639.5454545,1510.910068,3861.745522,124.0935889,112.3224035,717.9529673,2096.290777,183.72916733046193,183.8926439047619,5.909218519047619,5.348685880952381,34.18823653809524,99.82337033333334,1617.2365700087062,0.6936323934080307
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,2025,1767.192749724284,5033.442435278716,0.7199913936461526,194.64825770360352,0.11014545964721302,2.84827019353946,966.6977832369798,0,0,0,0,C0,5,1711.29,639.5454545,1510.910068,3861.745522,124.0935889,112.3224035,717.9529673,2096.290777,194.64825770360352,183.8926439047619,5.909218519047619,5.348685880952381,34.18823653809524,99.82337033333334,1767.192749724284,0.7199913936461526
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,2025,1917.284448064167,5506.922866666166,0.7981122945246709,206.1741624551408,0.10753446764944533,2.872251361672685,961.993412950604,0,0,0,0,C0,5,1711.29,639.5454545,1510.910068,3861.745522,124.0935889,112.3224035,717.9529673,2096.290777,206.1741624551408,183.8926439047619,5.909218519047619,5.348685880952381,34.18823653809524,99.82337033333334,1917.284448064167,0.7981122945246709
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2025,2025,1360.5167985966402,3957.1882666666666,0.5904835864754651,161.31102271752968,0.1185659911615354,2.908591992945966,364.78329361299205,218.40922026309576,65,-447.7885426567067,101,C0,12,1988.428235,0,1510.910068,3499.338303,120.0505326,118.0814058,553.0027961,2249.519027,161.31102271752968,166.63515728571429,5.716692028571428,5.622924085714286,26.333466480952378,107.11995366666666,1360.5167985966402,0.5904835864754651
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2025,2025,1494.5774338692925,4434.5396,0.6027101945115343,170.90793349992367,0.11435200989048944,2.9670858795984074,363.1925187873685,625.351350672807,106,-375.0605195768318,110,C0,12,1988.428235,0,1510.910068,3499.338303,120.0505326,118.0814058,553.0027961,2249.519027,170.90793349992367,166.63515728571429,5.716692028571428,5.622924085714286,26.333466480952378,107.11995366666666,1494.5774338692925,0.6027101945115343
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2025,2025,1634.9273540150357,4913.038799999999,0.7242267940878849,181.74219247602,0.11116224340469907,3.0050502170231694,362.2269961546847,673.9339137267946,129,-783.1027702615744,194,C0,12,1988.428235,0,1510.910068,3499.338303,120.0505326,118.0814058,553.0027961,2249.519027,181.74219247602,166.63515728571429,5.716692028571428,5.622924085714286,26.333466480952378,107.11995366666666,1634.9273540150357,0.7242267940878849
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,6,500,2025,2025,1448.517068848386,4220.4,0.602526271442907,163.1337525529789,0.11262121521472652,2.91360046130167,629.9121467584868,0,0,0,0,C0,6,1750.881176,325.2136364,1510.910068,3587.004881,118.3382283,114.7814817,594.4341117,2118.180527,163.1337525529789,170.80975623809522,5.635153728571429,5.4657848428571425,28.306386271428572,100.86573938095238,1448.517068848386,0.602526271442907
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,6,500,2025,2025,1596.211127699795,4695.6,0.6428910272636197,173.37112478116282,0.10861415621816747,2.941716116693504,625.7135285713999,0,0,0,0,C0,6,1750.881176,325.2136364,1510.910068,3587.004881,118.3382283,114.7814817,594.4341117,2118.180527,173.37112478116282,170.80975623809522,5.635153728571429,5.4657848428571425,28.306386271428572,100.86573938095238,1596.211127699795,0.6428910272636197
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,6,500,2025,2025,1749.3599444098772,5171.8,0.7211287807667556,184.82309733162913,0.10565184021861015,2.956395575722775,623.3202958199718,0,0,0,0,C0,6,1750.881176,325.2136364,1510.910068,3587.004881,118.3382283,114.7814817,594.4341117,2118.180527,184.82309733162913,170.80975623809522,5.635153728571429,5.4657848428571425,28.306386271428572,100.86573938095238,1749.3599444098772,0.7211287807667556
Mass,H1,Ideal,CH,Hlow,R,NA,NA,8.5,NA,NA,2025,2025,1918.6507080288188,1918.6507080288188,1.130295904605147,264.2057601357143,0.1377039390390936,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,911.6991905,38.89839479,4.400098522,46.09699423,0,264.2057601357143,43.41424716666667,1.8523045138095238,0.20952850104761905,2.195094963333333,0,1918.6507080288188,1.130295904605147
Mass,H1,Ideal,CH,Hlow,Rb,NA,NA,3.5,NA,NA,2025,2025,668.4851097503869,668.4851097503869,0.2905344171795058,101.40116546214011,0.15168799421725854,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,338.5301291,14.96867304,1.545996429,17.71927605,0,101.40116546214011,16.12048233809524,0.7127939542857143,0.07361887757142857,0.8437750500000001,0,668.4851097503869,0.2905344171795058
Mass,H1,Ideal,CH,Hlow,Rl,NA,NA,5,NA,NA,2025,2025,1250.165598278432,1250.165598278432,0.8397614874256413,162.80459467357423,0.13022642352162614,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,573.1690614,23.92972175,2.854102092,28.37771819,0,162.80459467357423,27.29376482857143,1.1395105595238095,0.13590962342857144,1.3513199138095238,0,1250.165598278432,0.8397614874256413
Mass,H1,Real,AK,Hhigh,HP,NA,NA,NA,6.5,NA,2025,2025,133.31067684186016,530.277894566634,0.09246886772475822,10.610566695143962,0.07959277491127549,3.977760124912398,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,1215.547618,27.44847036,76.31200903,241.3279934,1264.174085,10.610566695143962,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,133.31067684186016,0.09246886772475822
Mass,H1,Real,AK,Hhigh,HPl,NA,NA,NA,4.5,NA,2025,2025,120.24438838465512,451.76431108953096,0.08547664880142215,9.365448677931717,0.07788678377216379,3.757051095343942,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,793.8182066,16.69170212,44.5649502,147.322111,615.6446734,9.365448677931717,37.800866980952385,0.7948429580952381,2.1221404857142856,7.015338619047619,29.31641301904762,120.24438838465512,0.08547664880142215
